"Name"	"File Extension"	"File Type"	"Is Deleted"	"Last Accessed"	"File Created"	"Last Modified"	"Size"	"Address"	"Hash Value"	"Known Status"	"Permissions"	"Full Path"
"ncryptui.dll-slack"	".dll-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:33 IST"	"2009-07-13 21:16:02 IST"	"512"	"7173"	"null"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/ncryptui.dll-slack"
"ncsi.dll"	".dll"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:33 IST"	"2009-07-13 21:16:02 IST"	"152064"	"7174"	"3f2deafc463d75611cb9c5e36a8ccf15"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/ncsi.dll"
"ncsi.dll-slack"	".dll-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:33 IST"	"2009-07-13 21:16:02 IST"	"3584"	"7174"	"null"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/ncsi.dll-slack"
"ndadmin.exe"	".exe"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:33 IST"	"2009-07-13 21:14:28 IST"	"75264"	"7175"	"86572181eb7f155a437ab5a228958278"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/ndadmin.exe"
"ndadmin.exe-slack"	".exe-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:33 IST"	"2009-07-13 21:14:28 IST"	"2560"	"7175"	"null"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/ndadmin.exe-slack"
"nddeapi.dll"	".dll"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:33 IST"	"2009-07-13 21:16:02 IST"	"8192"	"7176"	"b895c1f724f9be2f0c93a949314fd0b4"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/nddeapi.dll"
"ndfapi.dll"	".dll"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:33 IST"	"2009-07-13 21:16:02 IST"	"200192"	"7177"	"cc6301055e753eb22aa77a1c00fcdd39"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/ndfapi.dll"
"ndfapi.dll-slack"	".dll-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:33 IST"	"2009-07-13 21:16:02 IST"	"512"	"7177"	"null"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/ndfapi.dll-slack"
"ndfetw.dll"	".dll"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:33 IST"	"2009-07-13 21:16:02 IST"	"29696"	"7178"	"3d2c126424666944eff0a3c5d15cbffa"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/ndfetw.dll"
"ndfetw.dll-slack"	".dll-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:33 IST"	"2009-07-13 21:16:02 IST"	"3072"	"7178"	"null"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/ndfetw.dll-slack"
"NdfEventView.xml"	".xml"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:33 IST"	"2009-06-10 17:18:30 IST"	"565"	"7181"	"86166daa04a6c154826508304cc6d4ac"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/NdfEventView.xml"
"NdfEventView.xml-slack"	".xml-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:33 IST"	"2009-06-10 17:18:30 IST"	"3531"	"7181"	"null"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/NdfEventView.xml-slack"
"ndfhcdiscovery.dll"	".dll"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:33 IST"	"2009-07-13 21:16:02 IST"	"94720"	"7184"	"ffa41043b3ac524585e36cbca2032253"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/ndfhcdiscovery.dll"
"ndfhcdiscovery.dll-slack"	".dll-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:33 IST"	"2009-07-13 21:16:02 IST"	"3584"	"7184"	"null"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/ndfhcdiscovery.dll-slack"
"ndiscapCfg.dll"	".dll"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:34 IST"	"2009-07-13 21:16:02 IST"	"41984"	"7187"	"f7fe730ce31b54145dee1f1482bccdd7"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/ndiscapCfg.dll"
"ndiscapCfg.dll-slack"	".dll-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:34 IST"	"2009-07-13 21:16:02 IST"	"3072"	"7187"	"null"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/ndiscapCfg.dll-slack"
"ndishc.dll"	".dll"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:34 IST"	"2009-07-13 21:16:02 IST"	"71168"	"7188"	"bf517d3316953b137183dd0067fd0546"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/ndishc.dll"
"ndishc.dll-slack"	".dll-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:34 IST"	"2009-07-13 21:16:02 IST"	"2560"	"7188"	"null"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/ndishc.dll-slack"
"ndproxystub.dll"	".dll"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:34 IST"	"2009-07-13 21:16:02 IST"	"12288"	"7191"	"df9a738df53af5c3bea11c4f4f064469"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/ndproxystub.dll"
"ndptsp.tsp"	".tsp"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:34 IST"	"2009-07-13 21:14:12 IST"	"50688"	"7192"	"aa11a26692e0db2996caefe9ec61f61f"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/ndptsp.tsp"
"ndptsp.tsp-slack"	".tsp-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:34 IST"	"2009-07-13 21:14:12 IST"	"2560"	"7192"	"null"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/ndptsp.tsp-slack"
"BCD-Template"	""	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:34 IST"	"2014-02-27 01:30:32 IST"	"28672"	"33030"	"904468768343191d14889c11bc39a391"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/BCD-Template"
"BCD-Template.LOG"	".LOG"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:34 IST"	"2014-02-27 01:30:32 IST"	"25600"	"33033"	"fc89c2fda5e80b265b1eefadba86b565"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/BCD-Template.LOG"
"BCD-Template.LOG-slack"	".LOG-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:34 IST"	"2014-02-27 01:30:32 IST"	"3072"	"33033"	"null"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/BCD-Template.LOG-slack"
"COMPONENTS"	""	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:34 IST"	"2014-02-27 04:47:16 IST"	"29622272"	"33035"	"7660f64bdc0e191b3529a01afbb686bc"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/COMPONENTS"
"COMPONENTS.LOG"	".LOG"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:47 IST"	"2009-07-14 03:52:04 IST"	"1024"	"33038"	"1ec1404ca163a4b12579a5a4e94726f8"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/COMPONENTS.LOG"
"COMPONENTS.LOG-slack"	".LOG-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:47 IST"	"2009-07-14 03:52:04 IST"	"3072"	"33038"	"null"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/COMPONENTS.LOG-slack"
"COMPONENTS.LOG1"	".LOG1"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:47 IST"	"2014-02-27 04:47:16 IST"	"262144"	"33041"	"3a308859f910ef96f4b763488b20f61f"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/COMPONENTS.LOG1"
"COMPONENTS.LOG2"	".LOG2"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:47 IST"	"2009-07-13 22:34:08 IST"	"0"	"33044"	"d41d8cd98f00b204e9800998ecf8427e"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/COMPONENTS.LOG2"
"COMPONENTS{016888b9-6c6f-11de-8d1d-001e0bcde3ec}.TM.blf"	".blf"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:47 IST"	"2014-02-27 04:47:16 IST"	"65536"	"33050"	"835fc961951664e3debefd0387fa9c35"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/COMPONENTS{016888b9-6c6f-11de-8d1d-001e0bcde3ec}.TM.blf"
"COMPONENTS{016888b9-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000001.regtrans-ms"	".regtrans-ms"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:47 IST"	"2014-02-27 04:47:16 IST"	"524288"	"33059"	"eb413495eb611b3da20927f9316e4b2a"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/COMPONENTS{016888b9-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000001.regtrans-ms"
"COMPONENTS{016888b9-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000002.regtrans-ms"	".regtrans-ms"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:47 IST"	"2009-07-14 01:01:28 IST"	"524288"	"33068"	"59071590099d21dd439896592338bf95"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/COMPONENTS{016888b9-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000002.regtrans-ms"
"DEFAULT"	""	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:48 IST"	"2014-02-27 15:05:04 IST"	"262144"	"33069"	"d3c9b65b0a07af709921de10eb826b29"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/DEFAULT"
"DEFAULT.LOG"	".LOG"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:48 IST"	"2009-07-14 03:52:02 IST"	"1024"	"33070"	"ee191093859d408468c847ce2fb38216"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/DEFAULT.LOG"
"DEFAULT.LOG-slack"	".LOG-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:48 IST"	"2009-07-14 03:52:02 IST"	"3072"	"33070"	"null"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/DEFAULT.LOG-slack"
"DEFAULT.LOG1"	".LOG1"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:48 IST"	"2014-02-27 15:05:04 IST"	"152576"	"33072"	"00ef41c6e1af0c961907f1aaa9a1ac25"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/DEFAULT.LOG1"
"DEFAULT.LOG1-slack"	".LOG1-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:48 IST"	"2014-02-27 15:05:04 IST"	"3072"	"33072"	"null"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/DEFAULT.LOG1-slack"
"DEFAULT.LOG2"	".LOG2"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:48 IST"	"2009-07-13 22:34:08 IST"	"0"	"33074"	"d41d8cd98f00b204e9800998ecf8427e"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/DEFAULT.LOG2"
"SAM"	""	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:48 IST"	"2014-02-27 15:05:04 IST"	"262144"	"33075"	"aaa31792d0c6243e0b5233f0df6cef68"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/SAM"
"SAM.LOG"	".LOG"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:48 IST"	"2009-07-14 03:52:02 IST"	"1024"	"33076"	"48703470f28c8f6a2ffc9faf1dbe1c6f"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/SAM.LOG"
"SAM.LOG-slack"	".LOG-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:48 IST"	"2009-07-14 03:52:02 IST"	"3072"	"33076"	"null"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/SAM.LOG-slack"
"SAM.LOG1"	".LOG1"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:48 IST"	"2014-02-27 15:02:40 IST"	"21504"	"33078"	"bbecda67a4969305c8586a397a94c82b"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/SAM.LOG1"
"SAM.LOG1-slack"	".LOG1-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:48 IST"	"2014-02-27 15:02:40 IST"	"3072"	"33078"	"null"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/SAM.LOG1-slack"
"SAM.LOG2"	".LOG2"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:48 IST"	"2009-07-13 22:34:08 IST"	"0"	"33080"	"d41d8cd98f00b204e9800998ecf8427e"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/SAM.LOG2"
"SECURITY"	""	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:48 IST"	"2014-02-27 15:05:04 IST"	"262144"	"33081"	"ba25a94d5e263f67f14fb3540f9feaef"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/SECURITY"
"SECURITY.LOG"	".LOG"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:49 IST"	"2009-07-14 03:52:02 IST"	"1024"	"33082"	"82899ba0ca58db01ef623558ebd58428"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/SECURITY.LOG"
"SECURITY.LOG-slack"	".LOG-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:49 IST"	"2009-07-14 03:52:02 IST"	"3072"	"33082"	"null"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/SECURITY.LOG-slack"
"SECURITY.LOG1"	".LOG1"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:49 IST"	"2014-02-27 15:05:02 IST"	"21504"	"33084"	"c620851c137b81a30a113d3afc5e3925"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/SECURITY.LOG1"
"SECURITY.LOG1-slack"	".LOG1-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:49 IST"	"2014-02-27 15:05:02 IST"	"3072"	"33084"	"null"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/SECURITY.LOG1-slack"
"SECURITY.LOG2"	".LOG2"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:49 IST"	"2009-07-13 22:34:08 IST"	"0"	"33086"	"d41d8cd98f00b204e9800998ecf8427e"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/SECURITY.LOG2"
"SOFTWARE"	""	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:06:49 IST"	"2014-02-27 15:05:04 IST"	"41418752"	"33087"	"ffe59a64da31ad6dc064ab79720dbac8"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/SOFTWARE"
"SOFTWARE.LOG"	".LOG"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:06 IST"	"2009-07-14 03:52:04 IST"	"1024"	"33088"	"f10b0ae4c50121ab868bb4b52da35bd7"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/SOFTWARE.LOG"
"SOFTWARE.LOG-slack"	".LOG-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:06 IST"	"2009-07-14 03:52:04 IST"	"3072"	"33088"	"null"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/SOFTWARE.LOG-slack"
"SOFTWARE.LOG1"	".LOG1"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:06 IST"	"2014-02-27 15:05:02 IST"	"346624"	"33090"	"b8c6cfe10b9d230844d044786c312a23"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/SOFTWARE.LOG1"
"SOFTWARE.LOG1-slack"	".LOG1-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:06 IST"	"2014-02-27 15:05:02 IST"	"1536"	"33090"	"null"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/SOFTWARE.LOG1-slack"
"SOFTWARE.LOG2"	".LOG2"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:07 IST"	"2009-07-13 22:34:08 IST"	"0"	"33092"	"d41d8cd98f00b204e9800998ecf8427e"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/SOFTWARE.LOG2"
"SYSTEM"	""	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:07 IST"	"2014-02-27 15:05:04 IST"	"9699328"	"33093"	"3c0ec2994745d0b8e40f329a800d25de"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/SYSTEM"
"SYSTEM.LOG"	".LOG"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:11 IST"	"2009-07-14 03:51:56 IST"	"1024"	"33094"	"e7c532ffaf966b2df6d9b2fe6c4b7acd"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/SYSTEM.LOG"
"SYSTEM.LOG-slack"	".LOG-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:11 IST"	"2009-07-14 03:51:56 IST"	"3072"	"33094"	"null"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/SYSTEM.LOG-slack"
"SYSTEM.LOG1"	".LOG1"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:11 IST"	"2014-02-27 15:05:02 IST"	"2759680"	"33096"	"f6df9e4189b74b3bc3de41c1ebdd8629"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/SYSTEM.LOG1"
"SYSTEM.LOG1-slack"	".LOG1-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:11 IST"	"2014-02-27 15:05:02 IST"	"1024"	"33096"	"null"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/SYSTEM.LOG1-slack"
"SYSTEM.LOG2"	".LOG2"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:12 IST"	"2009-07-13 22:34:08 IST"	"0"	"33098"	"d41d8cd98f00b204e9800998ecf8427e"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/SYSTEM.LOG2"
"$I30"	""	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:12 IST"	"2014-02-27 02:17:30 IST"	"4096"	"2730117"	"8d4a9c62f01fab453f56295217a65954"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/RegBack/$I30"
"DEFAULT"	""	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:12 IST"	"2014-02-27 02:17:30 IST"	"163840"	"2730118"	"ba3831b3222ebce95e0a193a890079a0"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/RegBack/DEFAULT"
"DEFAULT.LOG1"	".LOG1"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:13 IST"	"2014-02-27 02:17:30 IST"	"0"	"2730120"	"d41d8cd98f00b204e9800998ecf8427e"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/RegBack/DEFAULT.LOG1"
"DEFAULT.LOG2"	".LOG2"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:13 IST"	"2014-02-27 02:17:30 IST"	"0"	"2730122"	"d41d8cd98f00b204e9800998ecf8427e"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/RegBack/DEFAULT.LOG2"
"SAM"	""	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:13 IST"	"2014-02-27 02:17:30 IST"	"24576"	"2730123"	"07182baae191c34098f72a3b9d538ee1"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/RegBack/SAM"
"SAM.LOG1"	".LOG1"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:13 IST"	"2014-02-27 02:17:30 IST"	"0"	"2730125"	"d41d8cd98f00b204e9800998ecf8427e"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/RegBack/SAM.LOG1"
"SAM.LOG2"	".LOG2"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:13 IST"	"2014-02-27 02:17:30 IST"	"0"	"2730127"	"d41d8cd98f00b204e9800998ecf8427e"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/RegBack/SAM.LOG2"
"SECURITY"	""	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:13 IST"	"2014-02-27 02:16:00 IST"	"24576"	"2730128"	"fc3cfed4f8487266526542d56a663d19"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/RegBack/SECURITY"
"SECURITY.LOG1"	".LOG1"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:13 IST"	"2014-02-27 02:16:00 IST"	"0"	"2730130"	"d41d8cd98f00b204e9800998ecf8427e"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/RegBack/SECURITY.LOG1"
"SECURITY.LOG2"	".LOG2"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:13 IST"	"2014-02-27 02:16:02 IST"	"0"	"2730132"	"d41d8cd98f00b204e9800998ecf8427e"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/RegBack/SECURITY.LOG2"
"SOFTWARE"	""	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:13 IST"	"2014-02-27 02:17:28 IST"	"41218048"	"2730133"	"7366496e00fd2b0a1bb525472953a043"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/RegBack/SOFTWARE"
"SOFTWARE.LOG1"	".LOG1"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:30 IST"	"2014-02-27 02:17:28 IST"	"0"	"2730135"	"d41d8cd98f00b204e9800998ecf8427e"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/RegBack/SOFTWARE.LOG1"
"SOFTWARE.LOG2"	".LOG2"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:30 IST"	"2014-02-27 02:17:28 IST"	"0"	"2730137"	"d41d8cd98f00b204e9800998ecf8427e"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/RegBack/SOFTWARE.LOG2"
"SYSTEM"	""	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:30 IST"	"2014-02-27 02:17:30 IST"	"9043968"	"2730138"	"e205ca88af290def6e5ad3d9c8ae9ae8"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/RegBack/SYSTEM"
"SYSTEM.LOG1"	".LOG1"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:34 IST"	"2014-02-27 02:17:30 IST"	"0"	"2730140"	"d41d8cd98f00b204e9800998ecf8427e"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/RegBack/SYSTEM.LOG1"
"SYSTEM.LOG2"	".LOG2"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:34 IST"	"2014-02-27 02:17:30 IST"	"0"	"2730142"	"d41d8cd98f00b204e9800998ecf8427e"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/RegBack/SYSTEM.LOG2"
"$I30"	""	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:34 IST"	"2014-02-27 01:31:26 IST"	"4096"	"4307717"	"66f527c49e83ac5f34aa68990985048d"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/systemprofile/$I30"
"ntuser.dat"	".dat"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:34 IST"	"2014-02-27 01:31:26 IST"	"262144"	"4307718"	"86a083f2760d91dc8bad17d43bfd1e6b"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/systemprofile/ntuser.dat"
"ntuser.dat.LOG"	".LOG"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:35 IST"	"2009-07-14 03:12:22 IST"	"1024"	"4307721"	"fe118bd32e11d031b4564631a1cb3050"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/ntuser.dat.LOG"
"ntuser.dat.LOG-slack"	".LOG-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:35 IST"	"2009-07-14 03:12:22 IST"	"3072"	"4307721"	"null"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/ntuser.dat.LOG-slack"
"Unalloc_505_171868160_1059323904"	""	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"885731328"	"0"	"null"	"unknown"	"r---------"	"/img_drive9.E01/$Unalloc/Unalloc_505_171868160_1059323904"
"ntuser.dat.LOG1"	".LOG1"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:35 IST"	"2014-02-27 01:31:26 IST"	"9216"	"4307724"	"389744d8674a12252b78dc95fbb73406"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/ntuser.dat.LOG1"
"ntuser.dat.LOG1-slack"	".LOG1-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:35 IST"	"2014-02-27 01:31:26 IST"	"3072"	"4307724"	"null"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/ntuser.dat.LOG1-slack"
